date,state,attribute,value,date_us
27/05/2021 0:00,NA,ICU,2,27/05/2021
27/05/2021 0:00,NA,Ventilator,2,27/05/2021
27/05/2021 0:00,Victoria,Hospital,1,27/05/2021
27/05/2021 0:00,Victoria,ICU,1,27/05/2021
27/05/2021 0:00,Victoria,Ventilator,1,27/05/2021
27/05/2021 0:00,New South Wales,Hospital,3,27/05/2021
27/05/2021 0:00,New South Wales,ICU,1,27/05/2021
27/05/2021 0:00,New South Wales,Ventilator,1,27/05/2021
27/05/2021 0:00,Queensland,Hospital,11,27/05/2021
27/05/2021 0:00,Queensland,ICU,0,27/05/2021
27/05/2021 0:00,Queensland,Ventilator,0,27/05/2021
28/05/2021 0:00,Tasmania,Hospital,0,28/05/2021
28/05/2021 0:00,Tasmania,ICU,0,28/05/2021
28/05/2021 0:00,Tasmania,Ventilator,0,28/05/2021
28/05/2021 0:00,Australian Capital Territory,Hospital,0,28/05/2021
28/05/2021 0:00,Australian Capital Territory,ICU,0,28/05/2021
28/05/2021 0:00,Australian Capital Territory,Ventilator,0,28/05/2021
28/05/2021 0:00,Northern Territory,Hospital,3,28/05/2021
28/05/2021 0:00,Northern Territory,ICU,0,28/05/2021
28/05/2021 0:00,Northern Territory,Ventilator,0,28/05/2021
28/05/2021 0:00,South Australia,Hospital,0,28/05/2021
28/05/2021 0:00,South Australia,ICU,0,28/05/2021
28/05/2021 0:00,South Australia,Ventilator,0,28/05/2021
28/05/2021 0:00,Western Australia,Hospital,0,28/05/2021
28/05/2021 0:00,Western Australia,ICU,0,28/05/2021
28/05/2021 0:00,Western Australia,Ventilator,0,28/05/2021
28/05/2021 0:00,NA,Hospital,19,28/05/2021
28/05/2021 0:00,NA,ICU,2,28/05/2021
28/05/2021 0:00,NA,Ventilator,2,28/05/2021
28/05/2021 0:00,Victoria,Hospital,1,28/05/2021
28/05/2021 0:00,Victoria,ICU,1,28/05/2021
28/05/2021 0:00,Victoria,Ventilator,1,28/05/2021
28/05/2021 0:00,New South Wales,Hospital,3,28/05/2021
28/05/2021 0:00,New South Wales,ICU,1,28/05/2021
28/05/2021 0:00,New South Wales,Ventilator,1,28/05/2021
28/05/2021 0:00,Queensland,Hospital,12,28/05/2021
28/05/2021 0:00,Queensland,ICU,0,28/05/2021
28/05/2021 0:00,Queensland,Ventilator,0,28/05/2021
29/05/2021 0:00,Tasmania,Hospital,0,29/05/2021
29/05/2021 0:00,Tasmania,ICU,0,29/05/2021
29/05/2021 0:00,Tasmania,Ventilator,0,29/05/2021
29/05/2021 0:00,Australian Capital Territory,Hospital,0,29/05/2021
29/05/2021 0:00,Australian Capital Territory,ICU,0,29/05/2021
29/05/2021 0:00,Australian Capital Territory,Ventilator,0,29/05/2021
29/05/2021 0:00,Northern Territory,Hospital,4,29/05/2021
29/05/2021 0:00,Northern Territory,ICU,0,29/05/2021
29/05/2021 0:00,Northern Territory,Ventilator,0,29/05/2021
29/05/2021 0:00,South Australia,Hospital,0,29/05/2021
29/05/2021 0:00,South Australia,ICU,0,29/05/2021
29/05/2021 0:00,South Australia,Ventilator,0,29/05/2021
29/05/2021 0:00,Victoria,Hospital,1,29/05/2021
29/05/2021 0:00,Victoria,ICU,0,29/05/2021
29/05/2021 0:00,Victoria,Ventilator,0,29/05/2021
29/05/2021 0:00,NA,Hospital,17,29/05/2021
29/05/2021 0:00,NA,ICU,1,29/05/2021
29/05/2021 0:00,NA,Ventilator,1,29/05/2021
29/05/2021 0:00,Western Australia,Hospital,0,29/05/2021
29/05/2021 0:00,Western Australia,ICU,0,29/05/2021
29/05/2021 0:00,Western Australia,Ventilator,0,29/05/2021
29/05/2021 0:00,New South Wales,Hospital,3,29/05/2021
29/05/2021 0:00,New South Wales,ICU,1,29/05/2021
29/05/2021 0:00,New South Wales,Ventilator,1,29/05/2021
29/05/2021 0:00,Queensland,Hospital,9,29/05/2021
29/05/2021 0:00,Queensland,ICU,0,29/05/2021
29/05/2021 0:00,Queensland,Ventilator,0,29/05/2021
30/05/2021 0:00,Tasmania,Hospital,0,30/05/2021
30/05/2021 0:00,Tasmania,ICU,0,30/05/2021
30/05/2021 0:00,Tasmania,Ventilator,0,30/05/2021
30/05/2021 0:00,Australian Capital Territory,Hospital,0,30/05/2021
30/05/2021 0:00,Australian Capital Territory,ICU,0,30/05/2021
30/05/2021 0:00,Australian Capital Territory,Ventilator,0,30/05/2021
30/05/2021 0:00,Northern Territory,Hospital,3,30/05/2021
30/05/2021 0:00,Northern Territory,ICU,0,30/05/2021
30/05/2021 0:00,Northern Territory,Ventilator,0,30/05/2021
30/05/2021 0:00,South Australia,Hospital,0,30/05/2021
30/05/2021 0:00,South Australia,ICU,0,30/05/2021
30/05/2021 0:00,South Australia,Ventilator,0,30/05/2021
30/05/2021 0:00,Victoria,Hospital,1,30/05/2021
30/05/2021 0:00,Victoria,ICU,0,30/05/2021
30/05/2021 0:00,Victoria,Ventilator,0,30/05/2021
30/05/2021 0:00,NA,Hospital,19,30/05/2021
30/05/2021 0:00,NA,ICU,1,30/05/2021
30/05/2021 0:00,NA,Ventilator,1,30/05/2021
30/05/2021 0:00,Western Australia,Hospital,0,30/05/2021
30/05/2021 0:00,Western Australia,ICU,0,30/05/2021
30/05/2021 0:00,Western Australia,Ventilator,0,30/05/2021
30/05/2021 0:00,New South Wales,Hospital,3,30/05/2021
30/05/2021 0:00,New South Wales,ICU,1,30/05/2021
30/05/2021 0:00,New South Wales,Ventilator,1,30/05/2021
30/05/2021 0:00,Queensland,Hospital,12,30/05/2021
30/05/2021 0:00,Queensland,ICU,0,30/05/2021
30/05/2021 0:00,Queensland,Ventilator,0,30/05/2021
31/05/2021 0:00,Tasmania,Hospital,0,31/05/2021
31/05/2021 0:00,Tasmania,ICU,0,31/05/2021
31/05/2021 0:00,Tasmania,Ventilator,0,31/05/2021
31/05/2021 0:00,Australian Capital Territory,Hospital,0,31/05/2021
31/05/2021 0:00,Australian Capital Territory,ICU,0,31/05/2021
31/05/2021 0:00,Australian Capital Territory,Ventilator,0,31/05/2021
31/05/2021 0:00,Northern Territory,Hospital,3,31/05/2021
31/05/2021 0:00,Northern Territory,ICU,0,31/05/2021
31/05/2021 0:00,Northern Territory,Ventilator,0,31/05/2021
31/05/2021 0:00,South Australia,Hospital,0,31/05/2021
31/05/2021 0:00,South Australia,ICU,0,31/05/2021
31/05/2021 0:00,South Australia,Ventilator,0,31/05/2021
31/05/2021 0:00,Victoria,Hospital,1,31/05/2021
31/05/2021 0:00,Victoria,ICU,0,31/05/2021
31/05/2021 0:00,Victoria,Ventilator,0,31/05/2021
31/05/2021 0:00,NA,Hospital,21,31/05/2021
31/05/2021 0:00,NA,ICU,1,31/05/2021
31/05/2021 0:00,NA,Ventilator,1,31/05/2021
31/05/2021 0:00,Western Australia,Hospital,0,31/05/2021
31/05/2021 0:00,Western Australia,ICU,0,31/05/2021
31/05/2021 0:00,Western Australia,Ventilator,0,31/05/2021
31/05/2021 0:00,New South Wales,Hospital,3,31/05/2021
31/05/2021 0:00,New South Wales,ICU,1,31/05/2021
31/05/2021 0:00,New South Wales,Ventilator,1,31/05/2021
31/05/2021 0:00,Queensland,Hospital,14,31/05/2021
31/05/2021 0:00,Queensland,ICU,0,31/05/2021
31/05/2021 0:00,Queensland,Ventilator,0,31/05/2021
1/06/2021 0:00,Tasmania,Hospital,0,1/06/2021
1/06/2021 0:00,Tasmania,ICU,0,1/06/2021
1/06/2021 0:00,Tasmania,Ventilator,0,1/06/2021
1/06/2021 0:00,Australian Capital Territory,Hospital,0,1/06/2021
1/06/2021 0:00,Australian Capital Territory,ICU,0,1/06/2021
1/06/2021 0:00,Australian Capital Territory,Ventilator,0,1/06/2021
1/06/2021 0:00,Northern Territory,Hospital,3,1/06/2021
1/06/2021 0:00,Northern Territory,ICU,0,1/06/2021
1/06/2021 0:00,Northern Territory,Ventilator,0,1/06/2021
1/06/2021 0:00,South Australia,Hospital,0,1/06/2021
1/06/2021 0:00,South Australia,ICU,0,1/06/2021
1/06/2021 0:00,South Australia,Ventilator,0,1/06/2021
1/06/2021 0:00,Victoria,Hospital,1,1/06/2021
1/06/2021 0:00,Victoria,ICU,0,1/06/2021
1/06/2021 0:00,Victoria,Ventilator,0,1/06/2021
1/06/2021 0:00,NA,Hospital,20,1/06/2021
1/06/2021 0:00,NA,ICU,1,1/06/2021
1/06/2021 0:00,NA,Ventilator,1,1/06/2021
1/06/2021 0:00,Western Australia,Hospital,0,1/06/2021
1/06/2021 0:00,Western Australia,ICU,0,1/06/2021
1/06/2021 0:00,Western Australia,Ventilator,0,1/06/2021
1/06/2021 0:00,New South Wales,Hospital,3,1/06/2021
1/06/2021 0:00,New South Wales,ICU,1,1/06/2021
1/06/2021 0:00,New South Wales,Ventilator,1,1/06/2021
1/06/2021 0:00,Queensland,Hospital,13,1/06/2021
1/06/2021 0:00,Queensland,ICU,0,1/06/2021
1/06/2021 0:00,Queensland,Ventilator,0,1/06/2021
2/06/2021 0:00,Tasmania,Hospital,0,2/06/2021
2/06/2021 0:00,Tasmania,ICU,0,2/06/2021
2/06/2021 0:00,Tasmania,Ventilator,0,2/06/2021
2/06/2021 0:00,Australian Capital Territory,Hospital,0,2/06/2021
2/06/2021 0:00,Australian Capital Territory,ICU,0,2/06/2021
2/06/2021 0:00,Australian Capital Territory,Ventilator,0,2/06/2021
2/06/2021 0:00,Northern Territory,Hospital,3,2/06/2021
2/06/2021 0:00,Northern Territory,ICU,0,2/06/2021
2/06/2021 0:00,Northern Territory,Ventilator,0,2/06/2021
2/06/2021 0:00,Victoria,Hospital,2,2/06/2021
2/06/2021 0:00,Victoria,ICU,0,2/06/2021
2/06/2021 0:00,Victoria,Ventilator,0,2/06/2021
2/06/2021 0:00,South Australia,Hospital,0,2/06/2021
2/06/2021 0:00,South Australia,ICU,0,2/06/2021
2/06/2021 0:00,South Australia,Ventilator,0,2/06/2021
2/06/2021 0:00,NA,Hospital,21,2/06/2021
2/06/2021 0:00,NA,ICU,1,2/06/2021
2/06/2021 0:00,NA,Ventilator,1,2/06/2021
2/06/2021 0:00,Western Australia,Hospital,0,2/06/2021
2/06/2021 0:00,Western Australia,ICU,0,2/06/2021
2/06/2021 0:00,Western Australia,Ventilator,0,2/06/2021
2/06/2021 0:00,New South Wales,Hospital,3,2/06/2021
2/06/2021 0:00,New South Wales,ICU,1,2/06/2021
2/06/2021 0:00,New South Wales,Ventilator,1,2/06/2021
2/06/2021 0:00,Queensland,Hospital,13,2/06/2021
2/06/2021 0:00,Queensland,ICU,0,2/06/2021
2/06/2021 0:00,Queensland,Ventilator,0,2/06/2021
3/06/2021 0:00,Tasmania,Hospital,0,3/06/2021
3/06/2021 0:00,Tasmania,ICU,0,3/06/2021
3/06/2021 0:00,Tasmania,Ventilator,0,3/06/2021
3/06/2021 0:00,Australian Capital Territory,Hospital,0,3/06/2021
3/06/2021 0:00,Australian Capital Territory,ICU,0,3/06/2021
3/06/2021 0:00,Australian Capital Territory,Ventilator,0,3/06/2021
3/06/2021 0:00,Northern Territory,Hospital,2,3/06/2021
3/06/2021 0:00,Northern Territory,ICU,0,3/06/2021
3/06/2021 0:00,Northern Territory,Ventilator,0,3/06/2021
3/06/2021 0:00,Victoria,Hospital,3,3/06/2021
3/06/2021 0:00,Victoria,ICU,0,3/06/2021
3/06/2021 0:00,Victoria,Ventilator,0,3/06/2021
3/06/2021 0:00,South Australia,Hospital,0,3/06/2021
3/06/2021 0:00,South Australia,ICU,0,3/06/2021
3/06/2021 0:00,South Australia,Ventilator,0,3/06/2021
3/06/2021 0:00,NA,Hospital,20,3/06/2021
3/06/2021 0:00,NA,ICU,1,3/06/2021
3/06/2021 0:00,NA,Ventilator,1,3/06/2021
3/06/2021 0:00,Western Australia,Hospital,0,3/06/2021
3/06/2021 0:00,Western Australia,ICU,0,3/06/2021
3/06/2021 0:00,Western Australia,Ventilator,0,3/06/2021
3/06/2021 0:00,New South Wales,Hospital,3,3/06/2021
3/06/2021 0:00,New South Wales,ICU,1,3/06/2021
3/06/2021 0:00,New South Wales,Ventilator,1,3/06/2021
3/06/2021 0:00,Queensland,Hospital,12,3/06/2021
3/06/2021 0:00,Queensland,ICU,0,3/06/2021
3/06/2021 0:00,Queensland,Ventilator,0,3/06/2021
4/06/2021 0:00,Tasmania,Hospital,0,4/06/2021
4/06/2021 0:00,Tasmania,ICU,0,4/06/2021
4/06/2021 0:00,Tasmania,Ventilator,0,4/06/2021
4/06/2021 0:00,Australian Capital Territory,Hospital,0,4/06/2021
4/06/2021 0:00,Australian Capital Territory,ICU,0,4/06/2021
4/06/2021 0:00,Australian Capital Territory,Ventilator,0,4/06/2021
4/06/2021 0:00,Northern Territory,Hospital,2,4/06/2021
4/06/2021 0:00,Northern Territory,ICU,0,4/06/2021
4/06/2021 0:00,Northern Territory,Ventilator,0,4/06/2021
4/06/2021 0:00,Victoria,Hospital,3,4/06/2021
4/06/2021 0:00,Victoria,ICU,0,4/06/2021
4/06/2021 0:00,Victoria,Ventilator,0,4/06/2021
4/06/2021 0:00,South Australia,Hospital,1,4/06/2021
4/06/2021 0:00,South Australia,ICU,0,4/06/2021
4/06/2021 0:00,South Australia,Ventilator,0,4/06/2021
4/06/2021 0:00,NA,Hospital,19,4/06/2021
4/06/2021 0:00,NA,ICU,0,4/06/2021
4/06/2021 0:00,NA,Ventilator,0,4/06/2021
4/06/2021 0:00,Western Australia,Hospital,0,4/06/2021
4/06/2021 0:00,Western Australia,ICU,0,4/06/2021
4/06/2021 0:00,Western Australia,Ventilator,0,4/06/2021
4/06/2021 0:00,New South Wales,Hospital,3,4/06/2021
4/06/2021 0:00,New South Wales,ICU,0,4/06/2021
4/06/2021 0:00,New South Wales,Ventilator,0,4/06/2021
4/06/2021 0:00,Queensland,Hospital,10,4/06/2021
4/06/2021 0:00,Queensland,ICU,0,4/06/2021
4/06/2021 0:00,Queensland,Ventilator,0,4/06/2021
5/06/2021 0:00,Tasmania,Hospital,0,5/06/2021
5/06/2021 0:00,Tasmania,ICU,0,5/06/2021
5/06/2021 0:00,Tasmania,Ventilator,0,5/06/2021
5/06/2021 0:00,Australian Capital Territory,Hospital,0,5/06/2021
5/06/2021 0:00,Australian Capital Territory,ICU,0,5/06/2021
5/06/2021 0:00,Australian Capital Territory,Ventilator,0,5/06/2021
5/06/2021 0:00,Northern Territory,Hospital,2,5/06/2021
5/06/2021 0:00,Northern Territory,ICU,0,5/06/2021
5/06/2021 0:00,Northern Territory,Ventilator,0,5/06/2021
5/06/2021 0:00,Victoria,Hospital,3,5/06/2021
5/06/2021 0:00,Victoria,ICU,0,5/06/2021
5/06/2021 0:00,Victoria,Ventilator,0,5/06/2021
5/06/2021 0:00,South Australia,Hospital,1,5/06/2021
5/06/2021 0:00,South Australia,ICU,0,5/06/2021
5/06/2021 0:00,South Australia,Ventilator,0,5/06/2021
5/06/2021 0:00,NA,Hospital,17,5/06/2021
5/06/2021 0:00,NA,ICU,0,5/06/2021
5/06/2021 0:00,NA,Ventilator,0,5/06/2021
5/06/2021 0:00,Western Australia,Hospital,0,5/06/2021
5/06/2021 0:00,Western Australia,ICU,0,5/06/2021
5/06/2021 0:00,Western Australia,Ventilator,0,5/06/2021
5/06/2021 0:00,New South Wales,Hospital,2,5/06/2021
5/06/2021 0:00,New South Wales,ICU,0,5/06/2021
5/06/2021 0:00,New South Wales,Ventilator,0,5/06/2021
5/06/2021 0:00,Queensland,Hospital,9,5/06/2021
5/06/2021 0:00,Queensland,ICU,0,5/06/2021
5/06/2021 0:00,Queensland,Ventilator,0,5/06/2021
6/06/2021 0:00,Tasmania,Hospital,0,6/06/2021
6/06/2021 0:00,Tasmania,ICU,0,6/06/2021
6/06/2021 0:00,Tasmania,Ventilator,0,6/06/2021
6/06/2021 0:00,Australian Capital Territory,Hospital,0,6/06/2021
6/06/2021 0:00,Australian Capital Territory,ICU,0,6/06/2021
6/06/2021 0:00,Australian Capital Territory,Ventilator,0,6/06/2021
6/06/2021 0:00,Northern Territory,Hospital,2,6/06/2021
6/06/2021 0:00,Northern Territory,ICU,0,6/06/2021
6/06/2021 0:00,Northern Territory,Ventilator,0,6/06/2021
6/06/2021 0:00,Victoria,Hospital,2,6/06/2021
6/06/2021 0:00,Victoria,ICU,0,6/06/2021
6/06/2021 0:00,Victoria,Ventilator,0,6/06/2021
6/06/2021 0:00,South Australia,Hospital,1,6/06/2021
6/06/2021 0:00,South Australia,ICU,0,6/06/2021
6/06/2021 0:00,South Australia,Ventilator,0,6/06/2021
6/06/2021 0:00,NA,Hospital,16,6/06/2021
6/06/2021 0:00,NA,ICU,0,6/06/2021
6/06/2021 0:00,NA,Ventilator,0,6/06/2021
6/06/2021 0:00,Western Australia,Hospital,0,6/06/2021
6/06/2021 0:00,Western Australia,ICU,0,6/06/2021
6/06/2021 0:00,Western Australia,Ventilator,0,6/06/2021
6/06/2021 0:00,New South Wales,Hospital,2,6/06/2021
6/06/2021 0:00,New South Wales,ICU,0,6/06/2021
6/06/2021 0:00,New South Wales,Ventilator,0,6/06/2021
6/06/2021 0:00,Queensland,Hospital,9,6/06/2021
6/06/2021 0:00,Queensland,ICU,0,6/06/2021
6/06/2021 0:00,Queensland,Ventilator,0,6/06/2021
7/06/2021 0:00,Tasmania,Hospital,0,7/06/2021
7/06/2021 0:00,Tasmania,ICU,0,7/06/2021
7/06/2021 0:00,Tasmania,Ventilator,0,7/06/2021
7/06/2021 0:00,Australian Capital Territory,Hospital,0,7/06/2021
7/06/2021 0:00,Australian Capital Territory,ICU,0,7/06/2021
7/06/2021 0:00,Australian Capital Territory,Ventilator,0,7/06/2021
7/06/2021 0:00,Northern Territory,Hospital,1,7/06/2021
7/06/2021 0:00,Northern Territory,ICU,0,7/06/2021
7/06/2021 0:00,Northern Territory,Ventilator,0,7/06/2021
7/06/2021 0:00,Victoria,Hospital,3,7/06/2021
7/06/2021 0:00,Victoria,ICU,0,7/06/2021
7/06/2021 0:00,Victoria,Ventilator,0,7/06/2021
7/06/2021 0:00,South Australia,Hospital,1,7/06/2021
7/06/2021 0:00,South Australia,ICU,0,7/06/2021
7/06/2021 0:00,South Australia,Ventilator,0,7/06/2021
7/06/2021 0:00,NA,Hospital,17,7/06/2021
7/06/2021 0:00,NA,ICU,0,7/06/2021
7/06/2021 0:00,NA,Ventilator,0,7/06/2021
7/06/2021 0:00,Western Australia,Hospital,0,7/06/2021
7/06/2021 0:00,Western Australia,ICU,0,7/06/2021
7/06/2021 0:00,Western Australia,Ventilator,0,7/06/2021
7/06/2021 0:00,New South Wales,Hospital,2,7/06/2021
7/06/2021 0:00,New South Wales,ICU,0,7/06/2021
7/06/2021 0:00,New South Wales,Ventilator,0,7/06/2021
7/06/2021 0:00,Queensland,Hospital,10,7/06/2021
7/06/2021 0:00,Queensland,ICU,0,7/06/2021
7/06/2021 0:00,Queensland,Ventilator,0,7/06/2021
8/06/2021 0:00,Tasmania,Hospital,0,8/06/2021
8/06/2021 0:00,Tasmania,ICU,0,8/06/2021
8/06/2021 0:00,Tasmania,Ventilator,0,8/06/2021
8/06/2021 0:00,Australian Capital Territory,Hospital,0,8/06/2021
8/06/2021 0:00,Australian Capital Territory,ICU,0,8/06/2021
8/06/2021 0:00,Australian Capital Territory,Ventilator,0,8/06/2021
8/06/2021 0:00,Northern Territory,Hospital,1,8/06/2021
8/06/2021 0:00,Northern Territory,ICU,0,8/06/2021
8/06/2021 0:00,Northern Territory,Ventilator,0,8/06/2021
8/06/2021 0:00,Victoria,Hospital,3,8/06/2021
8/06/2021 0:00,Victoria,ICU,0,8/06/2021
8/06/2021 0:00,Victoria,Ventilator,0,8/06/2021
8/06/2021 0:00,South Australia,Hospital,1,8/06/2021
8/06/2021 0:00,South Australia,ICU,0,8/06/2021
8/06/2021 0:00,South Australia,Ventilator,0,8/06/2021
8/06/2021 0:00,NA,Hospital,18,8/06/2021
8/06/2021 0:00,NA,ICU,0,8/06/2021
8/06/2021 0:00,NA,Ventilator,0,8/06/2021
8/06/2021 0:00,Western Australia,Hospital,0,8/06/2021
8/06/2021 0:00,Western Australia,ICU,0,8/06/2021
8/06/2021 0:00,Western Australia,Ventilator,0,8/06/2021
8/06/2021 0:00,New South Wales,Hospital,2,8/06/2021
8/06/2021 0:00,New South Wales,ICU,0,8/06/2021
8/06/2021 0:00,New South Wales,Ventilator,0,8/06/2021
8/06/2021 0:00,Queensland,Hospital,11,8/06/2021
8/06/2021 0:00,Queensland,ICU,0,8/06/2021
8/06/2021 0:00,Queensland,Ventilator,0,8/06/2021
9/06/2021 0:00,Tasmania,Hospital,0,9/06/2021
9/06/2021 0:00,Tasmania,ICU,0,9/06/2021
9/06/2021 0:00,Tasmania,Ventilator,0,9/06/2021
9/06/2021 0:00,Australian Capital Territory,Hospital,0,9/06/2021
9/06/2021 0:00,Australian Capital Territory,ICU,0,9/06/2021
9/06/2021 0:00,Australian Capital Territory,Ventilator,0,9/06/2021
9/06/2021 0:00,Northern Territory,Hospital,1,9/06/2021
9/06/2021 0:00,Northern Territory,ICU,0,9/06/2021
9/06/2021 0:00,Northern Territory,Ventilator,0,9/06/2021
9/06/2021 0:00,Victoria,Hospital,3,9/06/2021
9/06/2021 0:00,Victoria,ICU,0,9/06/2021
9/06/2021 0:00,Victoria,Ventilator,0,9/06/2021
9/06/2021 0:00,South Australia,Hospital,1,9/06/2021
9/06/2021 0:00,South Australia,ICU,0,9/06/2021
9/06/2021 0:00,South Australia,Ventilator,0,9/06/2021
9/06/2021 0:00,NA,Hospital,14,9/06/2021
9/06/2021 0:00,NA,ICU,0,9/06/2021
9/06/2021 0:00,NA,Ventilator,0,9/06/2021
9/06/2021 0:00,New South Wales,Hospital,1,9/06/2021
9/06/2021 0:00,New South Wales,ICU,0,9/06/2021
9/06/2021 0:00,New South Wales,Ventilator,0,9/06/2021
9/06/2021 0:00,Western Australia,Hospital,0,9/06/2021
9/06/2021 0:00,Western Australia,ICU,0,9/06/2021
9/06/2021 0:00,Western Australia,Ventilator,0,9/06/2021
9/06/2021 0:00,Queensland,Hospital,8,9/06/2021
9/06/2021 0:00,Queensland,ICU,0,9/06/2021
9/06/2021 0:00,Queensland,Ventilator,0,9/06/2021
10/06/2021 0:00,Tasmania,Hospital,0,10/06/2021
10/06/2021 0:00,Tasmania,ICU,0,10/06/2021
10/06/2021 0:00,Tasmania,Ventilator,0,10/06/2021
10/06/2021 0:00,Australian Capital Territory,Hospital,0,10/06/2021
10/06/2021 0:00,Australian Capital Territory,ICU,0,10/06/2021
10/06/2021 0:00,Australian Capital Territory,Ventilator,0,10/06/2021
10/06/2021 0:00,Northern Territory,Hospital,1,10/06/2021
10/06/2021 0:00,Northern Territory,ICU,0,10/06/2021
10/06/2021 0:00,Northern Territory,Ventilator,0,10/06/2021
10/06/2021 0:00,Victoria,Hospital,4,10/06/2021
10/06/2021 0:00,Victoria,ICU,0,10/06/2021
10/06/2021 0:00,Victoria,Ventilator,0,10/06/2021
10/06/2021 0:00,South Australia,Hospital,1,10/06/2021
10/06/2021 0:00,South Australia,ICU,0,10/06/2021
10/06/2021 0:00,South Australia,Ventilator,0,10/06/2021
10/06/2021 0:00,NA,Hospital,17,10/06/2021
10/06/2021 0:00,NA,ICU,0,10/06/2021
10/06/2021 0:00,NA,Ventilator,0,10/06/2021
10/06/2021 0:00,New South Wales,Hospital,1,10/06/2021
10/06/2021 0:00,New South Wales,ICU,0,10/06/2021
10/06/2021 0:00,New South Wales,Ventilator,0,10/06/2021
10/06/2021 0:00,Queensland,Hospital,10,10/06/2021
10/06/2021 0:00,Queensland,ICU,0,10/06/2021
10/06/2021 0:00,Queensland,Ventilator,0,10/06/2021
10/06/2021 0:00,Western Australia,Hospital,0,10/06/2021
10/06/2021 0:00,Western Australia,ICU,0,10/06/2021
10/06/2021 0:00,Western Australia,Ventilator,0,10/06/2021
11/06/2021 0:00,Tasmania,Hospital,0,11/06/2021
11/06/2021 0:00,Tasmania,ICU,0,11/06/2021
11/06/2021 0:00,Tasmania,Ventilator,0,11/06/2021
11/06/2021 0:00,Australian Capital Territory,Hospital,0,11/06/2021
11/06/2021 0:00,Australian Capital Territory,ICU,0,11/06/2021
11/06/2021 0:00,Australian Capital Territory,Ventilator,0,11/06/2021
11/06/2021 0:00,Northern Territory,Hospital,1,11/06/2021
11/06/2021 0:00,Northern Territory,ICU,0,11/06/2021
11/06/2021 0:00,Northern Territory,Ventilator,0,11/06/2021
11/06/2021 0:00,Victoria,Hospital,3,11/06/2021
11/06/2021 0:00,Victoria,ICU,0,11/06/2021
11/06/2021 0:00,Victoria,Ventilator,0,11/06/2021
11/06/2021 0:00,South Australia,Hospital,0,11/06/2021
11/06/2021 0:00,South Australia,ICU,0,11/06/2021
11/06/2021 0:00,South Australia,Ventilator,0,11/06/2021
11/06/2021 0:00,NA,Hospital,16,11/06/2021
11/06/2021 0:00,NA,ICU,0,11/06/2021
11/06/2021 0:00,NA,Ventilator,0,11/06/2021
11/06/2021 0:00,New South Wales,Hospital,1,11/06/2021
11/06/2021 0:00,New South Wales,ICU,0,11/06/2021
11/06/2021 0:00,New South Wales,Ventilator,0,11/06/2021
11/06/2021 0:00,Queensland,Hospital,11,11/06/2021
11/06/2021 0:00,Queensland,ICU,0,11/06/2021
11/06/2021 0:00,Queensland,Ventilator,0,11/06/2021
11/06/2021 0:00,Western Australia,Hospital,0,11/06/2021
11/06/2021 0:00,Western Australia,ICU,0,11/06/2021
11/06/2021 0:00,Western Australia,Ventilator,0,11/06/2021
12/06/2021 0:00,Tasmania,Hospital,0,12/06/2021
12/06/2021 0:00,Tasmania,ICU,0,12/06/2021
12/06/2021 0:00,Tasmania,Ventilator,0,12/06/2021
12/06/2021 0:00,Australian Capital Territory,Hospital,0,12/06/2021
12/06/2021 0:00,Australian Capital Territory,ICU,0,12/06/2021
12/06/2021 0:00,Australian Capital Territory,Ventilator,0,12/06/2021
12/06/2021 0:00,Northern Territory,Hospital,1,12/06/2021
12/06/2021 0:00,Northern Territory,ICU,0,12/06/2021
12/06/2021 0:00,Northern Territory,Ventilator,0,12/06/2021
12/06/2021 0:00,Victoria,Hospital,3,12/06/2021
12/06/2021 0:00,Victoria,ICU,0,12/06/2021
12/06/2021 0:00,Victoria,Ventilator,0,12/06/2021
12/06/2021 0:00,South Australia,Hospital,0,12/06/2021
12/06/2021 0:00,South Australia,ICU,0,12/06/2021
12/06/2021 0:00,South Australia,Ventilator,0,12/06/2021
12/06/2021 0:00,NA,Hospital,15,12/06/2021
12/06/2021 0:00,NA,ICU,0,12/06/2021
12/06/2021 0:00,NA,Ventilator,0,12/06/2021
12/06/2021 0:00,New South Wales,Hospital,1,12/06/2021
12/06/2021 0:00,New South Wales,ICU,0,12/06/2021
12/06/2021 0:00,New South Wales,Ventilator,0,12/06/2021
12/06/2021 0:00,Queensland,Hospital,10,12/06/2021
12/06/2021 0:00,Queensland,ICU,0,12/06/2021
12/06/2021 0:00,Queensland,Ventilator,0,12/06/2021
12/06/2021 0:00,Western Australia,Hospital,0,12/06/2021
12/06/2021 0:00,Western Australia,ICU,0,12/06/2021
12/06/2021 0:00,Western Australia,Ventilator,0,12/06/2021
13/06/2021 0:00,Tasmania,Hospital,0,13/06/2021
13/06/2021 0:00,Tasmania,ICU,0,13/06/2021
13/06/2021 0:00,Tasmania,Ventilator,0,13/06/2021
13/06/2021 0:00,Australian Capital Territory,Hospital,0,13/06/2021
13/06/2021 0:00,Australian Capital Territory,ICU,0,13/06/2021
13/06/2021 0:00,Australian Capital Territory,Ventilator,0,13/06/2021
13/06/2021 0:00,Northern Territory,Hospital,2,13/06/2021
13/06/2021 0:00,Northern Territory,ICU,0,13/06/2021
13/06/2021 0:00,Northern Territory,Ventilator,0,13/06/2021
